statement,predicted_label_id,predicted_status,confidence
"Chắc chắn rồi. Tôi tin vào việc tôn trọng cảm xúc của mình và cho bản thân không gian và thời gian để đau buồn. Điều quan trọng là phải thừa nhận nỗi đau mà tôi đang cảm thấy và cho phép bản thân xử lý những cảm xúc đó. Tuy nhiên, tôi sẽ không để cuộc chia tay này định nghĩa con người tôi. Tôi rất hào hứng muốn xem những cơ hội nào đang chờ đợi mình.",6,Suicidal,0.16166976
"Yes. I've found a few things that help me during those overwhelming moments. Taking deep breaths and grounding myself in the present moment often gives me a sense of calm. I've also started writing letters to my loved ones, expressing my feelings of grief and gratitude. It's like finding a way to keep them close while giving myself an outlet to express the pain. Additionally, reaching out to friends who understand my grief has been a tremendous source of comfort and support.",1,Bipolar,0.18144937
"Chà, tôi từng thích đi chơi với bạn bè, uống một tách cà phê hoặc chỉ cười vui vẻ. Nhưng gần đây, tôi cảm thấy như không còn năng lượng hay động lực để làm bất cứ điều gì. Ngay cả những hoạt động tôi từng yêu thích giờ đây cũng dường như trở thành việc vặt.",4,Personality disorder,0.16630885
Tôi cảm thấy sợ hãi và cô đơn. Chứng nghiện đã gây tổn hại cho tôi và tôi không biết làm cách nào để thoát khỏi sự kìm kẹp của nó.,4,Personality disorder,0.19725515
"Tôi sẵn sàng thử bất cứ điều gì để cải thiện tình hình. Tôi chỉ muốn chúng ta tìm cách kết nối lại và chữa lành những vết thương này. Tuy nhiên, tôi lo lắng rằng họ sẽ không tiếp thu hoặc điều đó có thể làm tổn hại thêm đến mối quan hệ của chúng tôi.",6,Suicidal,0.19061136
Tôi đánh giá cao sự hỗ trợ của bạn. Việc có người hiểu và hướng dẫn tôi vượt qua quá trình khó khăn này có ý nghĩa rất lớn. Có bạn ở đây để nhắc nhở tôi về tầm quan trọng của tình yêu và sự hiểu biết đã mang lại cho tôi sức mạnh để thực hiện bước đầu tiên trong việc giải quyết những xung đột này.,5,Stress,0.1763523
"Tôi có, nhưng họ chỉ gạt bỏ cảm xúc của tôi. Giống như họ thậm chí không quan tâm lời nói và hành động của họ ảnh hưởng đến tôi như thế nào. Tôi cảm thấy rất cô đơn trong chuyện này.",4,Personality disorder,0.20372264
"Nghỉ giải lao trong ngày và kết hợp các hoạt động chăm sóc bản thân như tập thể dục và thiền định đã giúp ích cho tôi. Ngoài ra, việc thiết lập ranh giới trong công việc và học cách giao phó nhiệm vụ cũng giúp giảm bớt một số áp lực.",4,Personality disorder,0.19065057
"Tôi nghĩ một phần là do sự bất an của chính tôi. Đôi khi tôi lo lắng rằng bạn bè của tôi có thể tìm được ai đó tốt hơn tôi, ai đó có thể liên hệ với họ theo những cách mà tôi không thể. Giống như tôi sợ bị thay thế hoặc bị lãng quên vậy.",4,Personality disorder,0.18294153
"Chà, mọi chuyện bắt đầu từ vài tháng trước khi tôi nhận thấy tình trạng mệt mỏi dai dẳng và sụt cân không rõ nguyên nhân. Tôi đã đến gặp một số bác sĩ và sau nhiều lần xét nghiệm, họ chẩn đoán tôi mắc bệnh tự miễn mãn tính. Ít nhất thì nó đã quá sức chịu đựng. Nỗi buồn đè nặng lên tôi và tôi thường khó thể hiện bản thân.",3,Normal,0.23842219
"Xin chào , cảm ơn vì đã lắng nghe. Chỉ là kể từ khi chia tay, tôi khó ngủ và thậm chí khi ngủ, tôi thức dậy với cảm giác kiệt sức. Tôi đã từng có rất nhiều năng lượng, nhưng bây giờ tôi cảm thấy như phải chiến đấu liên tục để vượt qua cả ngày.",2,Depression,0.17836295
"
Hãy sửa đổi tiêu đề phim sau để nghe hấp dẫn hơn.: 

Đi du lịch tới Costa Rica
",0,Anxiety,0.20439738
Tôi đã nói chuyện với đối tác của mình về điều đó và họ thực sự ủng hộ. Nhưng nó không giống như việc tìm ra giải pháp cho vấn đề. Tôi muốn giải quyết trực tiếp tình huống này và tìm cách chấm dứt nó mà không gây nguy hiểm cho vị trí hay hạnh phúc của bản thân. Bạn có đề nghị nào không?,2,Depression,0.16673176
"Tôi luôn háo hức phiêu lưu, nhưng tôi thường kìm nén bản thân. Giờ đây, với sự đan xen giữa đau buồn và phấn khích đang chảy trong người, tôi muốn thoát khỏi xiềng xích tự áp đặt của mình và sống một cuộc sống trọn vẹn nhất.",3,Normal,0.2132354
"Vâng, chúng tôi có. Chúng tôi bắt đầu làm tình nguyện viên tại các tổ chức bảo tồn và nơi trú ẩn động vật ở địa phương. Đó là một bước nhỏ nhưng có cảm giác như chúng tôi đang tích cực hướng tới ước mơ của mình. Nó đưa chúng ta đến gần nhau hơn và củng cố các giá trị chung của chúng ta.",2,Depression,0.18298407
Tôi không thể không cảm thấy tội lỗi vì cách mọi việc diễn ra ở nơi làm việc gần đây. Giống như dù tôi có cố gắng thế nào đi chăng nữa thì dường như tôi cũng không thể đáp ứng được mong đợi của cô ấy.,5,Stress,0.25504163
Tôi chưa thực sự nghĩ về nó. Tôi luôn coi liệu pháp là thứ dành cho những người không thể tự giải quyết vấn đề của mình.,4,Personality disorder,0.20711839
Tôi cho rằng tôi có thể xem xét nó. Thật khó để thừa nhận rằng tôi cần sự giúp đỡ.,6,Suicidal,0.18935107
Bạn nói đúng. Tôi có những điều tôi đánh giá cao về bản thân mình. Tôi là người biết lắng nghe và luôn cố gắng làm cho mọi người cảm thấy thoải mái. Tôi đoán mình cần tập trung nhiều hơn vào những điểm mạnh đó thay vì liên tục lo lắng về những gì mình còn thiếu.,5,Stress,0.17591637
"
Phân loại câu đã cho theo cấu trúc câu.: 

Anh ấy là một người đàn ông vui tính.
",0,Anxiety,0.23151205
"Giữa chúng tôi luôn có sự căng thẳng. Tôi cảm thấy như gia đình không hiểu tôi hoặc không chấp nhận con người thật của tôi. Họ liên tục so sánh tôi với các anh chị em của tôi, những người có sự nghiệp thông thường và thành công về mặt tài chính.",5,Stress,0.17025769
"Vâng, tôi tin rằng tôi là một người quyết tâm và sáng tạo. Tôi có đạo đức làm việc mạnh mẽ và tôi luôn sẵn sàng học hỏi và phát triển. Tôi nghĩ những phẩm chất đó chắc chắn có thể góp phần vào thành công của tôi.",1,Bipolar,0.18764783
"Chà, đôi khi tôi tự hỏi liệu giấc mơ về một cuộc hôn nhân hoàn hảo của tôi có viển vông hay không. Việc có những thăng trầm trong một mối quan hệ là điều bình thường?",1,Bipolar,0.18828903
"Đó là những thời hạn không bao giờ kết thúc và những kỳ vọng không thực tế từ sếp của tôi. Tôi liên tục cảm thấy choáng ngợp, như thể tôi không bao giờ có thể bắt kịp. Thật ngột ngạt và tôi đang mất dần động lực.",4,Personality disorder,0.20387016
Bạn nói đúng. Có một số tình huống nhất định gây ra sự lo lắng quá mức này. Không gian đông đúc khiến tôi cảm thấy ngột ngạt và chỉ nghĩ đến việc nói trước công chúng cũng khiến tôi ớn lạnh sống lưng. Dường như nỗi sợ hãi của tôi càng tăng lên trong những khoảnh khắc đó và tôi phải đấu tranh để giành lại quyền kiểm soát.,6,Suicidal,0.18114091
"Xin chào , tôi hy vọng bạn vẫn ổn. Tôi muốn liên hệ vì gần đây tôi cảm thấy rất buồn. Gần đây tôi đã trải qua một cuộc chia tay khó khăn và thật khó để tôi giữ được tinh thần lạc quan.",2,Depression,0.19293965
Cảm ơn. Tôi thực sự cần nghe điều đó. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn trong suốt cuộc trò chuyện này. Tôi sẽ cố gắng hết sức để thực hiện những chiến lược này và nỗ lực cải thiện lòng tự trọng của mình.,5,Stress,0.20584008
"Không, tôi nghĩ cuộc trò chuyện này thực sự hữu ích. Tôi cảm thấy tự tin hơn vào khả năng giải quyết những xung đột này với bạn bè của mình. Cảm ơn  vì sự hướng dẫn và hiểu biết của bạn.",6,Suicidal,0.21731032
"Chà, bên cạnh việc tìm thấy sự bình yên, tôi cũng mơ ước một ngày nào đó sẽ tìm lại được tình yêu. Tôi muốn có một mối quan hệ lành mạnh và trọn vẹn, được xây dựng trên sự tin tưởng và tôn trọng lẫn nhau. Bây giờ nó giống như một giấc mơ xa vời, nhưng tôi vẫn hy vọng.",3,Normal,0.19623718
"Vâng, chúng tôi đã thử đặt ra các quy tắc cơ bản, nhưng có vẻ như chúng đã bị lãng quên trong lúc nóng giận. Chúng ta bắt đầu với ý định tốt, nhưng sau đó cảm xúc lấn át và mọi chuyện trở nên hỗn loạn.",1,Bipolar,0.20546418
Nó thực sự làm tôi thất vọng. Tôi bắt đầu đặt câu hỏi về giá trị và khả năng của mình không chỉ trong công việc mà còn trong cuộc sống cá nhân. Tôi thường xuyên so sánh mình với người khác và cảm thấy mình thua kém.,4,Personality disorder,0.19737019
Cảm ơn. Tôi đánh giá cao sự hướng dẫn và khuyến khích của bạn. Việc có một người thực sự hiểu và đồng cảm với những khó khăn của tôi có ý nghĩa rất lớn.,0,Anxiety,0.20910195
I haven't really thought about it that way. Maybe it's worth giving it another try and being more vulnerable with them.,1,Bipolar,0.20718879
"Cảm ơn. Tôi đánh giá cao từ các bạn. Tôi đã dựa nhiều vào rượu như một cách để đối phó với căng thẳng trong công việc. Nó bắt đầu chỉ với một hoặc hai ly sau một ngày dài, nhưng nó đã trở thành một thói quen mà tôi dường như không thể bỏ được. Tôi nhận thấy rằng tôi ngày càng phụ thuộc nhiều hơn vào rượu để hoạt động và nó bắt đầu ảnh hưởng đến khả năng tập trung và hiệu suất làm việc của tôi.",2,Depression,0.17919032
"Tôi có thể nhắc nhở bản thân rằng mọi người đều bắt đầu từ đâu đó và việc trở thành người mới bắt đầu cũng không sao cả. Hành trình này là về sự khám phá bản thân, trưởng thành và tìm kiếm sự bình yên thông qua sở thích mới của tôi. Không quan trọng tác phẩm nghệ thuật của tôi so với những tác phẩm khác như thế nào; điều quan trọng là nó khiến tôi cảm thấy thế nào.",5,Stress,0.20264807
Định nghĩa khái niệm tiếp thị đa chạm,5,Stress,0.20761877
Việc trau dồi tính kiên nhẫn và khả năng phục hồi đòi hỏi phải áp dụng tư duy phát triển. Tôi có thể nhắc nhở bản thân rằng thất bại là cơ hội để học hỏi và phát triển chứ không phải thất bại. Ăn mừng những chiến thắng nhỏ trong suốt chặng đường và tập trung vào sự tiến bộ hơn là sự hoàn hảo cũng sẽ giúp tôi phát triển khả năng phục hồi cần thiết để vượt qua những thử thách.,5,Stress,0.22697192
"Tôi nghĩ sẽ có ích nếu suy ngẫm về các mối quan hệ trong quá khứ và xem xét những điểm tương đồng về động lực độc hại của chúng. Bằng cách hiểu các khuôn mẫu, tôi hy vọng có được sự rõ ràng và hiểu biết sâu sắc về các loại đặc điểm hoặc hành vi mà tôi cần thận trọng trong tương lai. Việc xây dựng lòng tự trọng của tôi và thiết lập những ranh giới lành mạnh cũng sẽ rất quan trọng trong việc thoát khỏi những khuôn mẫu này.",4,Personality disorder,0.19254631
