statement,predicted_label_id,predicted_status,confidence,
"Tôi đánh giá cao lời nhắc nhở của bạn. Việc cởi mở với những người thân yêu về các vấn đề sức khỏe và khó khăn tài chính của mình là điều mà tôi đã do dự khi thực hiện. Tôi đoán là tôi sợ tạo gánh nặng cho họ hoặc tỏ ra yếu đuối. Tuy nhiên, đề xuất của bạn có ý nghĩa. Có lẽ đã đến lúc cần có một cuộc trò chuyện cởi mở và cho phép họ hiểu những gì tôi đang trải qua. Có lẽ họ có thể hỗ trợ theo những cách mà tôi chưa từng cân nhắc.",4,Personality disorder,0.98954296,
"Tôi nghĩ nó bắt đầu từ thời trung học, khi tôi phải thuyết trình trước lớp. Tôi luôn lo lắng rằng mình sẽ làm rối tung hoặc làm bản thân xấu hổ. Thời gian trôi qua, nỗi lo lắng ngày càng rõ rệt và bắt đầu ảnh hưởng đến các lĩnh vực khác trong cuộc sống của tôi.",4,Personality disorder,0.99756217,
"Tôi đã nói chuyện với một vài người bạn về việc này và họ đều ủng hộ. Nhưng đôi khi, tôi cảm thấy như họ không thực sự hiểu được nỗi đau sâu thẳm của tôi. Tôi đang cân nhắc việc tìm kiếm liệu pháp để giúp tôi vượt qua nỗi đau này.",6,Suicidal,0.9887871,
Trước đây tôi đã từng tập thở sâu nhưng tôi thường gặp khó khăn trong việc làm dịu tâm trí. Có lẽ tôi cần phải cam kết thực hành nhất quán hơn và tìm cách biến nó thành một phần thói quen hàng ngày của mình. Bạn có lời khuyên hoặc lời khuyên nào để giúp tôi bắt đầu không?,5,Stress,0.9721664,
"I'm feeling really sad about the constant conflict in my family, especially when it comes to finances. It's hard not to feel jealous when I see how well off my siblings are and how they seem to have it all together.",6,Suicidal,0.9792499,
Nghe có vẻ là một ý tưởng tuyệt vời. Tôi đánh giá cao sự hướng dẫn và hỗ trợ của bạn. Hãy cùng khám phá một số mục tiêu chăm sóc bản thân mà tôi có thể bắt đầu thực hiện ngay. Tôi sẵn sàng thực hiện các bước để tìm lại sự cân bằng và giảm bớt lo lắng của mình với tư cách là cha mẹ.,1,Bipolar,0.8294073,
"Tất nhiên rồi! Bạn thấy đấy, gần đây anh ấy đã trải qua một số giai đoạn khó khăn trong cuộc sống và tôi nghĩ điều đó đang bắt đầu ảnh hưởng đến sức khỏe tinh thần của anh ấy. Đã có một số trở ngại trong công việc và anh ấy cảm thấy không hài lòng và không hài lòng.",5,Stress,0.953559,
"Tôi đã cố gắng, nhưng có vẻ như chúng ta đang mắc kẹt trong cái vòng tranh cãi và oán giận này. Giống như chúng ta không thể tìm thấy điểm chung nữa.",6,Suicidal,0.81667507,
"Ừ, mẹ tôi và tôi từng rất thân thiết. Chúng tôi nói chuyện hàng ngày và cô ấy luôn ở bên tôi. Nhưng gần đây, mọi chuyện đã khác. Cô ấy có vẻ xa cách và không quan tâm đến mối quan hệ của chúng tôi. Điều đó thực sự khó khăn với tôi vì tôi không biết mình đã làm gì sai.",5,Stress,0.98866093,
"Bên cạnh khối lượng công việc, tôi nghĩ đó cũng là vì tôi không có nhiều đồng nghiệp để kết nối về mặt cá nhân. Đôi khi nó có thể cảm thấy bị cô lập.",4,Personality disorder,0.9997571,
"Chỉ là mọi thứ đều nhắc nhở tôi về sự mất mát của mình. Hành lang, lớp học, thậm chí cả con người. Nó giống như một lời nhắc nhở thường xuyên về những gì tôi đã đánh mất và khiến tôi khó tập trung vào bất cứ điều gì khác.",5,Stress,0.63936573,
"Cảm ơn. Lời nói của bạn nhắc nhở tôi rằng vẫn còn hy vọng, ngay cả trong những thời khắc đen tối nhất. Tôi sẽ ghi nhớ sự hướng dẫn của bạn và bắt đầu tìm kiếm một chuyên gia chăm sóc sức khỏe có thể cung cấp cho tôi sự hỗ trợ mà tôi cần. Nó sẽ không dễ dàng, nhưng tôi sẵn sàng thử.",6,Suicidal,0.97482884,
"Chà, có vẻ như tôi thường xuyên căng thẳng, lo lắng về những điều nhỏ nhặt nhất. Tôi không thể ngừng nghi ngờ bản thân và điều đó trở nên quá sức chịu đựng. Tôi luôn tự hỏi liệu mình có đủ tốt hay không hay liệu mình có tự biến mình thành kẻ ngốc không.",2,Depression,0.7394705,
Tôi cảm thấy buồn và thất vọng vì không thể đạt được thành công trong cuộc chiến chống lại chứng nghiện.,2,Depression,0.9985354,
"Này , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự căng thẳng và tôi nghĩ đó là do vụ ly hôn gần đây của tôi.",2,Depression,0.92059165,
"Xin chào , tôi hy vọng bạn vẫn ổn. Gần đây tôi cảm thấy thực sự hy vọng, nhưng dường như tôi không thể thoát khỏi cảm giác bị bỏ rơi trong các mối quan hệ cá nhân của mình. Điều này khiến tôi băn khoăn một thời gian nay và tôi thực sự muốn tìm ra giải pháp để cải thiện tình hình của mình.",0,Anxiety,0.67501426,
  I'm feeling really anxious about an upcoming event and I don't know how to calm down. ,3,Normal,0.991243,
Tôi sợ. Tôi nghĩ tôi có vấn đề. Tôi đang phải vật lộn với cơn nghiện và không biết làm cách nào để thoát khỏi nó.,4,Personality disorder,0.617637,
"I guess there were good times. We shared laughter, traveled, and created memories together. But with the pain so fresh, those moments seem distant and insignificant compared to the breakup.",6,Suicidal,0.90013176,
"Chà, một khía cạnh khác làm tôi căng thẳng hơn là sự thiếu cân bằng giữa công việc và cuộc sống. Tôi cảm thấy khó có thể tách rời khỏi công việc và nó thường ảnh hưởng đến cuộc sống cá nhân của tôi. Tôi cảm thấy tội lỗi khi không làm việc và điều đó ảnh hưởng đến các mối quan hệ cũng như hạnh phúc chung của tôi.",5,Stress,0.9998976,
Cảm ơn. Tôi đã cố gắng giữ thái độ tích cực và ở bên bạn bè và gia đình luôn ủng hộ. Tôi cũng tham gia vào các hoạt động mang lại niềm vui và giúp tôi cảm thấy gắn kết hơn với bản thân.,1,Bipolar,0.7751877,
Có lẽ tôi có thể bắt đầu bằng cách bày tỏ cảm xúc của mình một cách bình tĩnh và tôn trọng khi xung đột nảy sinh. Tôi cũng có thể đề xuất các cuộc họp gia đình để mọi người có cơ hội nói chuyện và được lắng nghe.,1,Bipolar,0.51677185,
"Tôi đã nghĩ về điều đó, nhưng một phần trong tôi lại sợ hãi. Sợ phán xét, sợ thất bại, sợ phải đối mặt trực diện với nỗi đau của mình. Việc che giấu cơn nghiện của mình dễ dàng hơn là đối mặt với thực tế cảm xúc của mình. Nhưng sâu thẳm, tôi biết mình không thể tiếp tục đi theo con đường này.",4,Personality disorder,0.96503955,
"I believe my partner would enjoy it too. They have always appreciated beautiful images and have a good eye for aesthetics. By exploring photography together, I hope we can create meaningful memories and deepen our bond.",0,Anxiety,0.94591254,
Suggest a method for teaching English as a second language to children.?,4,Personality disorder,0.87276757,
"Tôi chưa bao giờ nghĩ đến chuyện đó theo cách đó. Xem những lựa chọn sai lầm là bài học thay vì thất bại là một quan điểm có sức mạnh hơn. Nó mang lại không gian cho sự phát triển và học hỏi, từ đó, có thể hướng dẫn tôi hướng tới một cuộc sống trọn vẹn hơn.",5,Stress,0.67125505,
Tôi đánh giá cao lời đề nghị của bạn. Tôi sẵn sàng thử liệu pháp. Thật sảng khoái khi có một người hiểu và thực sự muốn giúp đỡ. Tôi sẵn sàng thực hiện các bước cần thiết để cải thiện tình hình của mình.,4,Personality disorder,0.87396455,
"I haven't thought about that, to be honest. I guess I've been trying to handle it all on my own, thinking I can figure it out. But it's becoming overwhelming, and I'm scared of losing my marriage.",6,Suicidal,0.97615767,
"Yeah tuyệt đối. Vì vậy, chúng tôi từng rất thân thiết, nhưng gần đây mọi chuyện đã khác. Đã có những hiểu lầm, tranh cãi và rất nhiều căng thẳng. Giống như tôi đang đi trên vỏ trứng xung quanh họ. Mỗi lần chúng tôi tương tác, sự lo lắng của tôi tăng vọt và điều đó khiến tôi ngày càng nghi ngờ bản thân.",5,Stress,0.921835,
"Cảm ơn bạn đã nhắc nhở tôi về việc tự chăm sóc bản thân. Gần đây tôi không ưu tiên nó nữa. Tôi có thể bắt đầu bằng cách đặt ra các ranh giới và tạo một lịch trình cho phép dành thời gian dành riêng cho những người thân yêu của mình. Bằng cách chăm sóc bản thân và kiểm soát căng thẳng, tôi tin rằng mình sẽ được trang bị tốt hơn để nuôi dưỡng những mối quan hệ này.",5,Stress,0.9995103,
"Well, I feel this immense pressure to excel and prove myself in my career. I want to succeed and be recognized for my efforts. But in doing so, I've neglected other important aspects of my life.",6,Suicidal,0.34729093,
"That sounds like a good idea. I'll give it a try. But what about the panic? It's overwhelming, and it doesn't leave space for reflection or rational thinking.",5,Stress,0.96442664,
Hãy mô tả một ngày điển hình trong cuộc đời của một nhà phát triển phần mềm,3,Normal,0.99772245,
"Chà, mỗi khi nhìn vào gương, tôi không khỏi cảm thấy ghê tởm chính mình. Nó giống như một đám mây đen lờ mờ trên đầu tôi và nó ảnh hưởng đến mức năng lượng cũng như động lực chăm sóc sức khỏe thể chất của tôi.",2,Depression,0.99383014,
"Chà, tôi đoán đó chỉ là cảm giác trống rỗng thôi. Giống như tôi đang trải qua những chuyển động mỗi ngày, nhưng tôi không thực sự cảm thấy mình còn sống hay thỏa mãn. Thật khó để giải thích.",2,Depression,0.9978671,
Tôi nghĩ hiện tại tôi rất hào hứng khi bắt đầu thực hiện những kỹ thuật này. Cảm ơn  vì sự hướng dẫn và hỗ trợ của bạn.,3,Normal,0.98346025,
Bạn nói đúng. Tôi nên nói chuyện với những người thân yêu của mình về cảm giác của tôi và thảo luận về những cách chúng tôi có thể giải quyết mọi việc. Tôi chỉ lo rằng họ sẽ không hiểu được áp lực mà tôi phải chịu hoặc họ có thể nghĩ rằng tôi đang bỏ bê họ.,5,Stress,0.9725318,
"Không, tôi chưa. Tôi đoán là tôi sợ họ không hiểu hoặc không đủ quan tâm để lắng nghe. Tôi cảm thấy như có nguy cơ mở lòng khi biết rằng mình có thể phải đối mặt với sự từ chối thêm.",4,Personality disorder,0.9995797,
Tôi không thể rũ bỏ được cảm giác tội lỗi tràn ngập này. Nó đang làm tôi kiệt sức. Tất cả là do cô ấy.,6,Suicidal,0.9867719,
"Nó chắc chắn đang gây tổn hại cho các mối quan hệ của tôi. Tôi cảm thấy khó cởi mở và tin tưởng người khác vì tôi sợ họ sẽ từ chối hoặc bỏ rơi tôi, giống như tôi đã từng cảm thấy trước đây. Việc cô lập bản thân và tránh sự thất vọng có thể xảy ra sẽ dễ dàng hơn.",4,Personality disorder,0.9986848,
"Tôi đã cố gắng cắt đứt liên lạc với những người gây ra chứng nghiện của tôi, tham gia các nhóm hỗ trợ và thậm chí tìm kiếm liệu pháp trước đây, nhưng không hiểu sao tôi luôn thấy mình quay trở lại những khuôn mẫu cũ. Nó giống như một ngọn núi không thể vượt qua và tôi sợ mình sẽ không bao giờ chinh phục được nó.",2,Depression,0.8756924,
